MeasureId,MeasureType,StratificationLevel,StateFips,StateName,CountyName,ReportYear,Value,UnitName,DataOrigin,MonitorOnly
296,Average,State x County,21,Kentucky,Calloway,2011,9.945504868,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Campbell,2011,12.0444774,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Carlisle,2011,10.08769991,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Carroll,2011,11.07563495,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Carter,2011,9.848219816,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Casey,2011,10.00957367,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Christian,2011,10.69836216,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Clark,2011,10.55150682,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Clay,2011,9.895401096,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Clinton,2011,9.731771586,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Crittenden,2011,10.21556625,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Cumberland,2011,9.786219156,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Daviess,2011,11.55121532,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Edmonson,2011,10.44447229,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Elliott,2011,9.569263126,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Estill,2011,9.815163975,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Fayette,2011,11.29141459,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Fleming,2011,10.01201486,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Floyd,2011,9.97937763,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Franklin,2011,10.66766578,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Fulton,2011,10.10308869,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Gallatin,2011,11.0507856,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Garrard,2011,10.26413368,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Grant,2011,10.73481277,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Graves,2011,10.21520968,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Grayson,2011,10.55264033,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Green,2011,10.21056435,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Greenup,2011,11.43309425,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Hancock,2011,11.44444519,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Hardin,2011,11.0074557,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Harlan,2011,9.702734838,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Harrison,2011,10.4341393,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Hart,2011,10.43533846,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Henderson,2011,11.33906865,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Henry,2011,10.90459297,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Hickman,2011,9.933801523,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Hopkins,2011,10.82257408,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Jackson,2011,9.821185055,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Jefferson,2011,12.82384123,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Jessamine,2011,10.77194343,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Johnson,2011,9.884281893,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Kenton,2011,12.48423258,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Knott,2011,9.673691137,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Knox,2011,10.1990785,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Larue,2011,10.49234139,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Laurel,2011,10.28473115,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Lawrence,2011,10.12352321,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Lee,2011,9.617630397,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Leslie,2011,9.516098534,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Letcher,2011,9.486633449,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Lewis,2011,10.15879933,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Lincoln,2011,10.09306632,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Livingston,2011,10.25994145,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Logan,2011,10.680435,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Lyon,2011,10.18736099,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,McCracken,2011,10.39331734,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,McCreary,2011,9.884365723,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,McLean,2011,11.05690834,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Madison,2011,10.19904237,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Magoffin,2011,9.64738014,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Marion,2011,10.29917607,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Marshall,2011,10.40312233,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Martin,2011,9.958749584,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Mason,2011,10.26141566,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Meade,2011,11.10096024,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Menifee,2011,9.582547866,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Mercer,2011,10.38901273,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Metcalfe,2011,10.15552677,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Monroe,2011,10.06930991,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Montgomery,2011,10.1199468,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Morgan,2011,9.665249082,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Muhlenberg,2011,10.81612375,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Nelson,2011,10.80272145,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Nicholas,2011,10.02478429,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Ohio,2011,10.96914435,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Oldham,2011,11.9660937,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Owen,2011,10.63891793,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Owsley,2011,9.550859184,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Pendleton,2011,10.56486055,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Perry,2011,9.778308715,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Pike,2011,9.935550433,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Powell,2011,9.733138849,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Pulaski,2011,10.28943505,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Robertson,2011,9.941899268,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Rockcastle,2011,9.95331697,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Rowan,2011,9.764597186,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Russell,2011,9.957235879,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Scott,2011,10.89620597,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Shelby,2011,11.22324876,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Simpson,2011,10.55997529,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Spencer,2011,10.95947089,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Taylor,2011,10.15078075,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Todd,2011,10.69032118,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Trigg,2011,10.08359889,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Trimble,2011,11.03792965,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Union,2011,10.68289381,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Warren,2011,10.79509222,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,21,Kentucky,Washington,2011,10.28232396,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Wayne,2011,9.82158169,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Webster,2011,10.76588684,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Whitley,2011,10.29967829,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Wolfe,2011,9.514862496,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,21,Kentucky,Woodford,2011,10.88982421,Micograms per cubic meter,Monitor & Modeled,0
87,Average,State x County,22,Louisiana,East Baton Rouge,2011,10.12108822,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,Lafayette,2011,8.997478554,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,Calcasieu,2011,8.991590909,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,Jefferson,2011,9.296603741,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,West Baton Rouge,2011,11.14994413,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,Iberville,2011,9.968038561,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,Tangipahoa,2011,9.451118836,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,Ouachita,2011,9.364676492,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,Caddo,2011,12.16416667,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,Rapides,2011,8.606470588,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,Terrebonne,2011,8.665922379,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,22,Louisiana,St. Bernard,2011,10.74043155,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,Acadia,2011,9.432052792,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Allen,2011,9.180176427,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Ascension,2011,11.6721718,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Assumption,2011,10.46565835,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Avoyelles,2011,9.255239778,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Beauregard,2011,9.836906192,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Bienville,2011,9.94048674,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Bossier,2011,10.96606744,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Caddo,2011,11.06575245,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,Calcasieu,2011,11.1991228,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,Caldwell,2011,9.073042901,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Cameron,2011,9.56182926,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Catahoula,2011,8.939944411,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Claiborne,2011,9.973014732,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Concordia,2011,8.99566154,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,De Soto,2011,10.0485425,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,East Baton Rouge,2011,10.18363785,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,East Carroll,2011,9.730863178,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,East Feliciana,2011,9.905676145,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Evangeline,2011,9.21348409,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Franklin,2011,9.337006816,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Grant,2011,9.458247151,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Iberia,2011,9.979122077,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Iberville,2011,11.15955443,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,Jackson,2011,9.538856118,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Jefferson,2011,9.406443668,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,Jefferson Davis,2011,9.173678945,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Lafayette,2011,9.904740781,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,Lafourche,2011,9.87824386,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,La Salle,2011,8.920145863,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Lincoln,2011,9.98239117,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Livingston,2011,10.66734118,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Madison,2011,9.603568844,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Morehouse,2011,10.11442191,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Natchitoches,2011,9.823017025,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Orleans,2011,9.907843326,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Ouachita,2011,9.885704559,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,Plaquemines,2011,9.019273326,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Pointe Coupee,2011,9.871296175,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Rapides,2011,9.379361627,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,Red River,2011,9.676505304,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Richland,2011,9.684651195,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Sabine,2011,9.425345959,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,St. Bernard,2011,9.438358266,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,St. Charles,2011,9.807052416,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,St. Helena,2011,9.009147622,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,St. James,2011,10.6230353,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,St. John the Baptist,2011,10.00473099,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,St. Landry,2011,9.686605704,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,St. Martin,2011,10.26589194,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,St. Mary,2011,9.479474973,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,St. Tammany,2011,9.397630679,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Tangipahoa,2011,9.380559066,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,Tensas,2011,9.136204038,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Terrebonne,2011,9.339244948,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,Union,2011,10.2023687,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Vermilion,2011,9.586344458,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Vernon,2011,9.424644721,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Washington,2011,9.233130981,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Webster,2011,10.20125082,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,West Baton Rouge,2011,10.99817385,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,22,Louisiana,West Carroll,2011,9.8295826,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,West Feliciana,2011,9.343053778,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,22,Louisiana,Winn,2011,9.279714819,Micograms per cubic meter,Monitor & Modeled,0
87,Average,State x County,23,Maine,Androscoggin,2011,7.899132991,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,23,Maine,Kennebec,2011,7.306666667,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,23,Maine,Aroostook,2011,7.986408046,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,23,Maine,Cumberland,2011,8.450752821,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,23,Maine,Hancock,2011,4.886155914,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,23,Maine,Penobscot,2011,7.522097701,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,23,Maine,Oxford,2011,8.385,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,23,Maine,Androscoggin,2011,8.302182159,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,23,Maine,Aroostook,2011,7.723067726,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,23,Maine,Cumberland,2011,9.008588789,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,23,Maine,Franklin,2011,7.479896249,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,23,Maine,Hancock,2011,6.947574751,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,23,Maine,Kennebec,2011,8.090668244,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,23,Maine,Knox,2011,7.750430975,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,23,Maine,Lincoln,2011,7.951901997,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,23,Maine,Oxford,2011,7.931640942,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,23,Maine,Penobscot,2011,7.560600079,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,23,Maine,Piscataquis,2011,6.489981315,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,23,Maine,Sagadahoc,2011,8.329094104,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,23,Maine,Somerset,2011,7.671778978,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,23,Maine,Waldo,2011,7.521578819,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,23,Maine,Washington,2011,6.899848071,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,23,Maine,York,2011,9.023967364,Micograms per cubic meter,Monitor & Modeled,0
87,Average,State x County,24,Maryland,Prince George's,2011,10.14487756,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,24,Maryland,Baltimore,2011,10.72398896,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,24,Maryland,Anne Arundel,2011,10.74986725,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,24,Maryland,Baltimore City,2011,10.79052518,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,24,Maryland,Allegany,2011,9.803928156,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Anne Arundel,2011,10.90277852,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,24,Maryland,Baltimore,2011,11.19186181,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,24,Maryland,Calvert,2011,8.979820033,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Caroline,2011,9.402293447,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Carroll,2011,10.6763767,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Cecil,2011,10.52018147,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Charles,2011,9.395682134,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Dorchester,2011,9.192235556,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Frederick,2011,10.66457558,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Garrett,2011,9.665074175,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Harford,2011,10.41337639,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,24,Maryland,Howard,2011,10.78384294,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Kent,2011,9.550645805,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Montgomery,2011,11.02041658,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Prince George's,2011,10.61223467,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,24,Maryland,Queen Anne's,2011,9.543761959,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,St. Mary's,2011,8.748032285,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Somerset,2011,8.88214686,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Talbot,2011,9.06369211,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Washington,2011,10.80406651,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Wicomico,2011,9.259631359,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Worcester,2011,9.166491022,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,24,Maryland,Baltimore City,2011,11.35465366,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,25,Massachusetts,Middlesex,2011,7.533645833,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,25,Massachusetts,Bristol,2011,7.878371648,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,25,Massachusetts,Plymouth,2011,8.508306452,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,25,Massachusetts,Berkshire,2011,9.083768473,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,25,Massachusetts,Suffolk,2011,10.68528183,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,25,Massachusetts,Essex,2011,8.172207082,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,25,Massachusetts,Hampden,2011,9.733009826,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,25,Massachusetts,Worcester,2011,9.01,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,25,Massachusetts,Barnstable,2011,8.192604932,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,25,Massachusetts,Berkshire,2011,8.533167655,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,25,Massachusetts,Bristol,2011,9.161303447,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,25,Massachusetts,Dukes,2011,7.565002277,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,25,Massachusetts,Essex,2011,10.15364581,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,25,Massachusetts,Franklin,2011,8.842632666,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,25,Massachusetts,Hampden,2011,10.17339396,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,25,Massachusetts,Hampshire,2011,9.566837584,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,25,Massachusetts,Middlesex,2011,10.30020834,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,25,Massachusetts,Nantucket,2011,7.050739071,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,25,Massachusetts,Norfolk,2011,10.46112544,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,25,Massachusetts,Plymouth,2011,9.616743488,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,25,Massachusetts,Suffolk,2011,10.85344169,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,25,Massachusetts,Worcester,2011,9.655938244,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,26,Michigan,Berrien,2011,8.706005747,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,26,Michigan,Missaukee,2011,6.162694764,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,26,Michigan,St. Clair,2011,9.139973118,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,26,Michigan,Kalamazoo,2011,9.157331029,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,26,Michigan,Kent,2011,9.611505376,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,26,Michigan,Chippewa,2011,6.34912751,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,26,Michigan,Oakland,2011,9.140803671,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,26,Michigan,Genesee,2011,8.450616426,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,26,Michigan,Lenawee,2011,9.571871693,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,26,Michigan,Manistee,2011,6.387530788,Micograms per cubic meter,Monitor Only,1
