YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2012,2012,UT,Utah,NVSS,Cardiovascular Disease,Mortality from coronary heart disease, ,"cases per 100,000",Crude Rate,52.7,52.7, , ,50,55.3,Overall,Overall, , , , ,"(39.360700171000474, -111.58713063499971)", ,49,CVD,CVD1_3,CRDRATE,OVERALL,OVR, , , , 
2012,2012,VA,Virginia,NVSS,Cardiovascular Disease,Mortality from coronary heart disease, ,"cases per 100,000",Crude Rate,91.9,91.9, , ,89.8,93.9,Overall,Overall, , , , ,"(37.54268067400045, -78.45789046299967)", ,51,CVD,CVD1_3,CRDRATE,OVERALL,OVR, , , , 
2012,2012,VT,Vermont,NVSS,Cardiovascular Disease,Mortality from coronary heart disease, ,"cases per 100,000",Crude Rate,125.7,125.7, , ,116.9,134.5,Overall,Overall, , , , ,"(43.62538123900049, -72.51764079099962)", ,50,CVD,CVD1_3,CRDRATE,OVERALL,OVR, , , , 
2012,2012,WA,Washington,NVSS,Cardiovascular Disease,Mortality from coronary heart disease, ,"cases per 100,000",Crude Rate,94.2,94.2, , ,91.9,96.5,Overall,Overall, , , , ,"(47.52227862900048, -120.47001078999972)", ,53,CVD,CVD1_3,CRDRATE,OVERALL,OVR, , , , 
2012,2012,WI,Wisconsin,NVSS,Cardiovascular Disease,Mortality from coronary heart disease, ,"cases per 100,000",Crude Rate,117.2,117.2, , ,114.4,120.1,Overall,Overall, , , , ,"(44.39319117400049, -89.81637074199966)", ,55,CVD,CVD1_3,CRDRATE,OVERALL,OVR, , , , 
2012,2012,WV,West Virginia,NVSS,Cardiovascular Disease,Mortality from coronary heart disease, ,"cases per 100,000",Crude Rate,167.7,167.7, , ,161.8,173.6,Overall,Overall, , , , ,"(38.66551020200046, -80.71264013499967)", ,54,CVD,CVD1_3,CRDRATE,OVERALL,OVR, , , , 
2012,2012,WY,Wyoming,NVSS,Cardiovascular Disease,Mortality from coronary heart disease, ,"cases per 100,000",Crude Rate,104.6,104.6, , ,96.3,113,Overall,Overall, , , , ,"(43.23554134300048, -108.10983035299967)", ,56,CVD,CVD1_3,CRDRATE,OVERALL,OVR, , , , 
2012,2012,AK,Alaska,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,90,90, , ,80.5,99.6,Overall,Overall, , , , ,"(64.84507995700051, -147.72205903599973)", ,2,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,AL,Alabama,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,107.7,107.7, , ,104.9,110.5,Overall,Overall, , , , ,"(32.84057112200048, -86.63186076199969)", ,1,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,AR,Arkansas,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,114.8,114.8, , ,111.2,118.4,Overall,Overall, , , , ,"(34.74865012400045, -92.27449074299966)", ,5,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,AZ,Arizona,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,60.1,60.1, , ,58.3,61.8,Overall,Overall, , , , ,"(34.865970280000454, -111.76381127699972)", ,4,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,CA,California,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,76.1,76.1, , ,75.2,77,Overall,Overall, , , , ,"(37.63864012300047, -120.99999953799971)", ,6,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,CO,Colorado,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,79.5,79.5, , ,76.9,82,Overall,Overall, , , , ,"(38.843840757000464, -106.13361092099967)", ,8,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,CT,Connecticut,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,70.7,70.7, , ,68.3,73.2,Overall,Overall, , , , ,"(41.56266102000046, -72.64984095199964)", ,9,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,DC,District of Columbia,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,52.2,52.2, , ,46.4,58,Overall,Overall, , , , ,"(38.907192, -77.036871)", ,11,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,DE,Delaware,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,67.2,67.2, , ,62.2,72.1,Overall,Overall, , , , ,"(39.008830667000495, -75.57774116799965)", ,10,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,FL,Florida,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,52.6,52.6, , ,51.7,53.4,Overall,Overall, , , , ,"(28.932040377000476, -81.92896053899966)", ,12,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,85.7,85.7, , ,83.7,87.7,Overall,Overall, , , , ,"(32.83968109300048, -83.62758034599966)", ,13,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,50.9,50.9, , ,47.5,54.2,Overall,Overall, , , , ,"(21.304850435000446, -157.85774940299973)", ,15,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,83.4,83.4, , ,80.6,86.1,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)", ,19,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,91.8,91.8, , ,87.2,96.5,Overall,Overall, , , , ,"(43.682630005000476, -114.3637300419997)", ,16,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,79.1,79.1, , ,77.7,80.6,Overall,Overall, , , , ,"(40.48501028300046, -88.99771017799969)", ,17,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,102.4,102.4, , ,100.1,104.8,Overall,Overall, , , , ,"(39.766910452000445, -86.14996019399968)", ,18,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,91.9,91.9, , ,88.7,95.2,Overall,Overall, , , , ,"(38.34774030000045, -98.20078122699965)", ,20,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,105.9,105.9, , ,102.9,108.8,Overall,Overall, , , , ,"(37.645970271000465, -84.77497104799966)", ,21,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,LA,Louisiana,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,92.2,92.2, , ,89.4,95,Overall,Overall, , , , ,"(31.31266064400046, -92.44568007099969)", ,22,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,MA,Massachusetts,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,71.7,71.7, , ,69.9,73.5,Overall,Overall, , , , ,"(42.27687047000046, -72.08269067499964)", ,25,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,MD,Maryland,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,55.3,55.3, , ,53.5,57.2,Overall,Overall, , , , ,"(39.29058096400047, -76.60926011099963)", ,24,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,ME,Maine,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,85.4,85.4, , ,81.1,89.7,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)", ,23,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,MI,Michigan,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,90.7,90.7, , ,89,92.4,Overall,Overall, , , , ,"(44.6613195430005, -84.71439026999968)", ,26,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,MN,Minnesota,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,84.3,84.3, , ,82,86.6,Overall,Overall, , , , ,"(46.35564873600049, -94.79420050299967)", ,27,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,MO,Missouri,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,85.6,85.6, , ,83.4,87.7,Overall,Overall, , , , ,"(38.635790776000476, -92.56630005299968)", ,29,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,MS,Mississippi,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,141.8,141.8, , ,137.6,146.1,Overall,Overall, , , , ,"(32.745510099000455, -89.53803082499968)", ,28,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,MT,Montana,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,85.2,85.2, , ,80.1,90.3,Overall,Overall, , , , ,"(47.06652897200047, -109.42442064499971)", ,30,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,NC,North Carolina,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,85.6,85.6, , ,83.8,87.4,Overall,Overall, , , , ,"(35.466220975000454, -79.15925046299964)", ,37,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,ND,North Dakota,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,101.2,101.2, , ,94.6,107.8,Overall,Overall, , , , ,"(47.47531977900047, -100.11842104899966)", ,38,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,NE,Nebraska,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,98.2,98.2, , ,94.1,102.3,Overall,Overall, , , , ,"(41.6410409880005, -99.36572062299967)", ,31,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,NH,New Hampshire,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,83,83, , ,78.4,87.5,Overall,Overall, , , , ,"(43.65595011300047, -71.50036091999965)", ,33,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,NJ,New Jersey,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,71,71, , ,69.4,72.6,Overall,Overall, , , , ,"(40.13057004800049, -74.27369128799967)", ,34,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,NM,New Mexico,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,73.1,73.1, , ,69.6,76.7,Overall,Overall, , , , ,"(34.52088095200048, -106.24058098499967)", ,35,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,NV,Nevada,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,51.1,51.1, , ,48.3,54,Overall,Overall, , , , ,"(39.493240390000494, -117.07184056399967)", ,32,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,NY,New York,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,67.7,67.7, , ,66.6,68.7,Overall,Overall, , , , ,"(42.82700103200045, -75.54397042699964)", ,36,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,OH,Ohio,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,90.7,90.7, , ,89.1,92.3,Overall,Overall, , , , ,"(40.06021014100048, -82.40426005599966)", ,39,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,OK,Oklahoma,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,118.6,118.6, , ,115.3,122,Overall,Overall, , , , ,"(35.47203135600046, -97.52107021399968)", ,40,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,OR,Oregon,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,98.9,98.9, , ,96,101.8,Overall,Overall, , , , ,"(44.56744942400047, -120.15503132599969)", ,41,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,PA,Pennsylvania,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,83.2,83.2, , ,81.8,84.5,Overall,Overall, , , , ,"(40.79373015200048, -77.86070029399963)", ,42,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,RI,Rhode Island,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,88.2,88.2, , ,83.3,93.2,Overall,Overall, , , , ,"(41.70828019300046, -71.52247031399963)", ,44,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,SC,South Carolina,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,92,92, , ,89.4,94.7,Overall,Overall, , , , ,"(33.998821303000454, -81.04537120699968)", ,45,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,SD,South Dakota,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,83.5,83.5, , ,78.1,89,Overall,Overall, , , , ,"(44.353130053000484, -100.3735306369997)", ,46,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,TN,Tennessee,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,90.1,90.1, , ,87.8,92.3,Overall,Overall, , , , ,"(35.68094058000048, -85.77449091399967)", ,47,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,TX,Texas,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,93.5,93.5, , ,92.2,94.8,Overall,Overall, , , , ,"(31.827240407000488, -99.42677020599967)", ,48,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,US,United States,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,81.4,81.4, ,,81.1,81.7,Overall,Overall, , , , ,, ,59,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,UT,Utah,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,85.2,85.2, , ,81.3,89.2,Overall,Overall, , , , ,"(39.360700171000474, -111.58713063499971)", ,49,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,VA,Virginia,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,77.2,77.2, , ,75.3,79.1,Overall,Overall, , , , ,"(37.54268067400045, -78.45789046299967)", ,51,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,VT,Vermont,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,88.3,88.3, , ,81.7,94.9,Overall,Overall, , , , ,"(43.62538123900049, -72.51764079099962)", ,50,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,WA,Washington,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,92.7,92.7, , ,90.5,95,Overall,Overall, , , , ,"(47.52227862900048, -120.47001078999972)", ,53,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,WI,Wisconsin,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,81.9,81.9, , ,79.8,84,Overall,Overall, , , , ,"(44.39319117400049, -89.81637074199966)", ,55,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,WV,West Virginia,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,113.7,113.7, , ,109.4,118,Overall,Overall, , , , ,"(38.66551020200046, -80.71264013499967)", ,54,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,WY,Wyoming,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Age-adjusted Rate,86.2,86.2, , ,78.6,93.8,Overall,Overall, , , , ,"(43.23554134300048, -108.10983035299967)", ,56,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR, , , , 
2012,2012,AK,Alaska,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,50.3,50.3, , ,45.2,55.5,Overall,Overall, , , , ,"(64.84507995700051, -147.72205903599973)", ,2,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,AL,Alabama,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,118.3,118.3, , ,115.2,121.4,Overall,Overall, , , , ,"(32.84057112200048, -86.63186076199969)", ,1,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,AR,Arkansas,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,131.6,131.6, , ,127.5,135.8,Overall,Overall, , , , ,"(34.74865012400045, -92.27449074299966)", ,5,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,AZ,Arizona,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,67,67, , ,65.1,69,Overall,Overall, , , , ,"(34.865970280000454, -111.76381127699972)", ,4,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,CA,California,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,76.9,76.9, , ,76.1,77.8,Overall,Overall, , , , ,"(37.63864012300047, -120.99999953799971)", ,6,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,CO,Colorado,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,73.7,73.7, , ,71.4,76,Overall,Overall, , , , ,"(38.843840757000464, -106.13361092099967)", ,8,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,CT,Connecticut,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,95.2,95.2, , ,92,98.4,Overall,Overall, , , , ,"(41.56266102000046, -72.64984095199964)", ,9,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,DC,District of Columbia,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,50.8,50.8, , ,45.2,56.3,Overall,Overall, , , , ,"(38.907192, -77.036871)", ,11,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,DE,Delaware,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,77.4,77.4, , ,71.7,83.1,Overall,Overall, , , , ,"(39.008830667000495, -75.57774116799965)", ,10,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,FL,Florida,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,76.9,76.9, , ,75.6,78.1,Overall,Overall, , , , ,"(28.932040377000476, -81.92896053899966)", ,12,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,73.5,73.5, , ,71.9,75.2,Overall,Overall, , , , ,"(32.83968109300048, -83.62758034599966)", ,13,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,66.7,66.7, , ,62.4,71,Overall,Overall, , , , ,"(21.304850435000446, -157.85774940299973)", ,15,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,116.7,116.7, , ,112.9,120.6,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)", ,19,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,94.7,94.7, , ,89.9,99.5,Overall,Overall, , , , ,"(43.682630005000476, -114.3637300419997)", ,16,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,87.9,87.9, , ,86.3,89.5,Overall,Overall, , , , ,"(40.48501028300046, -88.99771017799969)", ,17,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,113.5,113.5, , ,110.9,116.1,Overall,Overall, , , , ,"(39.766910452000445, -86.14996019399968)", ,18,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,110.6,110.6, , ,106.8,114.4,Overall,Overall, , , , ,"(38.34774030000045, -98.20078122699965)", ,20,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,114.2,114.2, , ,111,117.4,Overall,Overall, , , , ,"(37.645970271000465, -84.77497104799966)", ,21,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,LA,Louisiana,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,93,93, , ,90.2,95.8,Overall,Overall, , , , ,"(31.31266064400046, -92.44568007099969)", ,22,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,MA,Massachusetts,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,91.6,91.6, , ,89.3,93.9,Overall,Overall, , , , ,"(42.27687047000046, -72.08269067499964)", ,25,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,MD,Maryland,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,59.2,59.2, , ,57.2,61.2,Overall,Overall, , , , ,"(39.29058096400047, -76.60926011099963)", ,24,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,ME,Maine,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,116.9,116.9, , ,111.1,122.7,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)", ,23,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,MI,Michigan,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,109.7,109.7, , ,107.7,111.8,Overall,Overall, , , , ,"(44.6613195430005, -84.71439026999968)", ,26,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,MN,Minnesota,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,100.3,100.3, , ,97.6,102.9,Overall,Overall, , , , ,"(46.35564873600049, -94.79420050299967)", ,27,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,MO,Missouri,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,101.6,101.6, , ,99,104.1,Overall,Overall, , , , ,"(38.635790776000476, -92.56630005299968)", ,29,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,MS,Mississippi,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,147.1,147.1, , ,142.7,151.4,Overall,Overall, , , , ,"(32.745510099000455, -89.53803082499968)", ,28,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,MT,Montana,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,107,107, , ,100.6,113.3,Overall,Overall, , , , ,"(47.06652897200047, -109.42442064499971)", ,30,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,NE,Nebraska,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,120.9,120.9, , ,115.9,125.9,Overall,Overall, , , , ,"(41.6410409880005, -99.36572062299967)", ,31,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,NC,North Carolina,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,90.2,90.2, , ,88.3,92.1,Overall,Overall, , , , ,"(35.466220975000454, -79.15925046299964)", ,37,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,ND,North Dakota,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,135.9,135.9, , ,127.3,144.6,Overall,Overall, , , , ,"(47.47531977900047, -100.11842104899966)", ,38,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,NH,New Hampshire,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,98.4,98.4, , ,93,103.7,Overall,Overall, , , , ,"(43.65595011300047, -71.50036091999965)", ,33,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
2012,2012,NJ,New Jersey,NVSS,Cardiovascular Disease,Mortality from heart failure, ,"cases per 100,000",Crude Rate,86.6,86.6, , ,84.7,88.5,Overall,Overall, , , , ,"(40.13057004800049, -74.27369128799967)", ,34,CVD,CVD1_4,CRDRATE,OVERALL,OVR, , , , 
